Year,First Name,County,Sex,Count
2007,JOSEPH,ROCKLAND,M,29
2007,JOSEPH,ONTARIO,M,6
2007,JOSEPH,SARATOGA,M,19
2007,JOSEPH,WESTCHESTER,M,85
2007,JOSEPH,RENSSELAER,M,8
2007,JOSEPH,JEFFERSON,M,7
2007,JOSEPH,PUTNAM,M,7
2007,JOSEPH,MADISON,M,6
2007,JOSEPH,NIAGARA,M,13
2007,JOSEPH,ULSTER,M,11
2007,JOSEPH,MONROE,M,43
2007,JOSEPH,ORANGE,M,51
2007,JOSEPH,RICHMOND,M,75
2007,JOSEPH,STEUBEN,M,7
2007,JOSEPH,DUTCHESS,M,31
2007,JOSEPH,NASSAU,M,140
2007,JOSEPH,ONEIDA,M,25
2007,JOSEPH,ALBANY,M,22
2007,JOSEPH,OSWEGO,M,16
2007,JOSEPH,CHAUTAUQUA,M,7
2007,JOSEPH,SENECA,M,7
2007,JOSEPH,BRONX,M,94
2007,JOSEPH,NEW YORK,M,62
2007,JOSEPH,ST LAWRENCE,M,5
2007,JOSEPH,SUFFOLK,M,189
2007,JOSEPH,KINGS,M,188
2007,JOSEPH,SCHENECTADY,M,10
2007,JOSEPH,ERIE,M,78
2007,JOSEPH,QUEENS,M,139
2007,JOSELYN,QUEENS,F,17
2007,JOSELYN,KINGS,F,10
2007,JOSELYN,SUFFOLK,F,8
2007,JOSELYN,BRONX,F,11
2007,JOSELYN,NASSAU,F,6
2007,JOSELIN,SUFFOLK,F,5
2007,JOSE,SUFFOLK,M,24
2007,JOSE,NEW YORK,M,24
2007,JOSE,MONROE,M,14
2007,JOSE,ORANGE,M,8
2007,JOSE,BRONX,M,85
2007,JOSE,KINGS,M,55
2007,JOSE,ROCKLAND,M,5
2007,JOSE,QUEENS,M,57
2007,JOSE,WESTCHESTER,M,24
2007,JOSE,RICHMOND,M,11
2007,JOSE,NASSAU,M,22
2007,JORGE,SUFFOLK,M,10
2007,JORGE,WESTCHESTER,M,5
2007,JORGE,NEW YORK,M,10
2007,JORGE,NASSAU,M,8
2007,JORGE,QUEENS,M,21
2007,JORGE,BRONX,M,22
2007,JORGE,KINGS,M,13
2007,JORDYN,MONROE,F,11
2007,JORDYN,SUFFOLK,F,12
2007,JORDYN,ERIE,F,10
2007,JORDYN,NASSAU,F,8
2007,JORDYN,ALBANY,F,5
2007,JORDYN,NEW YORK,F,10
2007,JORDYN,BRONX,F,10
2007,JORDYN,QUEENS,F,12
2007,JORDIN,NASSAU,F,7
2007,JORDAN,MONROE,M,16
2007,JORDAN,BRONX,M,59
2007,JORDAN,QUEENS,M,64
2007,JORDAN,DUTCHESS,M,10
2007,JORDAN,NEW YORK,M,38
2007,JORDAN,ERIE,M,20
2007,JORDAN,NASSAU,M,50
2007,JORDAN,ORANGE,M,10
2007,JORDAN,CHEMUNG,M,5
2007,JORDAN,ROCKLAND,M,11
2007,JORDAN,SCHENECTADY,M,5
2007,JORDAN,MONROE,F,5
2007,JORDAN,RICHMOND,M,14
2007,JORDAN,ERIE,F,6
2007,JORDAN,KINGS,M,66
2007,JORDAN,SUFFOLK,M,47
2007,JORDAN,ONONDAGA,M,10
2007,JORDAN,SULLIVAN,M,5
2007,JORDAN,CHAUTAUQUA,M,7
2007,JORDAN,OSWEGO,M,5
2007,JORDAN,CATTARAUGUS,M,5
2007,JORDAN,NASSAU,F,13
2007,JORDAN,WESTCHESTER,M,22
2007,JORDAN,SUFFOLK,F,15
2007,JORDAN,WESTCHESTER,F,7
2007,JORDAN,NEW YORK,F,16
2007,JONATHAN,ORANGE,M,10
2007,JONATHAN,SUFFOLK,M,84
2007,JONATHAN,KINGS,M,125
2007,JONATHAN,PUTNAM,M,5
2007,JONATHAN,RENSSELAER,M,6
2007,JONATHAN,NEW YORK,M,48
2007,JONATHAN,ONONDAGA,M,14
2007,JONATHAN,ERIE,M,26
2007,JONATHAN,JEFFERSON,M,5
2007,JONATHAN,DUTCHESS,M,9
2007,JONATHAN,BRONX,M,76
2007,JONATHAN,NASSAU,M,80
2007,JONATHAN,ONEIDA,M,9
2007,JONATHAN,ROCKLAND,M,12
2007,JONATHAN,QUEENS,M,156
2007,JONATHAN,ALBANY,M,5
2007,JONATHAN,ULSTER,M,7
2007,JONATHAN,NIAGARA,M,6
2007,JONATHAN,SCHENECTADY,M,7
2007,JONATHAN,MONROE,M,27
2007,JONATHAN,RICHMOND,M,18
2007,JONATHAN,SARATOGA,M,7
2007,JONATHAN,WESTCHESTER,M,40
2007,JONAH,QUEENS,M,13
2007,JONAH,ERIE,M,8
2007,JONAH,MONROE,M,5
2007,JONAH,KINGS,M,14
2007,JONAH,WESTCHESTER,M,7
2007,JONAH,NEW YORK,M,30
2007,JONAH,NASSAU,M,12
2007,JOLIE,SUFFOLK,F,10
2007,JOLIE,NASSAU,F,8
2007,JOHNNY,QUEENS,M,19
2007,JOHNNY,KINGS,M,18
2007,JOHNNY,NASSAU,M,6
2007,JOHNATHAN,KINGS,M,19
2007,JOHNATHAN,BRONX,M,10
2007,JOHNATHAN,NASSAU,M,5
2007,JOHNATHAN,QUEENS,M,11
2007,JOHNATHAN,ERIE,M,7
2007,JOHN,ONEIDA,M,14
2007,JOHN,ULSTER,M,12
2007,JOHN,NIAGARA,M,6
2007,JOHN,MONROE,M,34
2007,JOHN,MONTGOMERY,M,6
2007,JOHN,STEUBEN,M,5
2007,JOHN,ONTARIO,M,7
2007,JOHN,CAYUGA,M,5
2007,JOHN,WAYNE,M,6
2007,JOHN,ERIE,M,35
2007,JOHN,ORANGE,M,27
2007,JOHN,BRONX,M,65
2007,JOHN,SCHENECTADY,M,8
2007,JOHN,NEW YORK,M,74
2007,JOHN,OSWEGO,M,9
2007,JOHN,SARATOGA,M,18
2007,JOHN,SULLIVAN,M,5
2007,JOHN,KINGS,M,91
2007,JOHN,CHEMUNG,M,5
2007,JOHN,SUFFOLK,M,123
2007,JOHN,QUEENS,M,112
2007,JOHN,CLINTON,M,5
2007,JOHN,ROCKLAND,M,19
2007,JOHN,WESTCHESTER,M,87
2007,JOHN,GREENE,M,8
2007,JOHN,ALBANY,M,13
2007,JOHN,DUTCHESS,M,20
2007,JOHN,NASSAU,M,99
2007,JOHN,RENSSELAER,M,12
2007,JOHN,JEFFERSON,M,11
2007,JOHN,RICHMOND,M,47
2007,JOHN,BROOME,M,10
2007,JOHN,ONONDAGA,M,35
2007,JOHANNA,SUFFOLK,F,7
2007,JOHAN,QUEENS,M,10
2007,JOHAN,SUFFOLK,M,6
2007,JOEL,KINGS,M,58
2007,JOEL,ROCKLAND,M,6
2007,JOEL,SUFFOLK,M,18
2007,JOEL,NASSAU,M,13
2007,JOEL,BRONX,M,52
2007,JOEL,QUEENS,M,52
2007,JOEL,WESTCHESTER,M,12
2007,JOEL,ORANGE,M,10
2007,JOEL,MONROE,M,7
2007,JOEL,NEW YORK,M,12
2007,JOCELYN,NEW YORK,F,11
2007,JOCELYN,SUFFOLK,F,26
2007,JOCELYN,ONONDAGA,F,5
2007,JOCELYN,BRONX,F,21
2007,JOCELYN,MONROE,F,8
2007,JOCELYN,QUEENS,F,41
2007,JOCELYN,ALBANY,F,5
2007,JOCELYN,KINGS,F,27
2007,JOCELYN,NASSAU,F,10
2007,JOCELYN,WESTCHESTER,F,16
2007,JOANNA,QUEENS,F,25
2007,JOANNA,KINGS,F,28
2007,JOANNA,NASSAU,F,12
2007,JOANNA,SUFFOLK,F,5
2007,JIMMY,NASSAU,M,5
2007,JIMMY,QUEENS,M,10
2007,JIMMY,KINGS,M,15
2007,JILLIAN,ONONDAGA,F,10
2007,JILLIAN,ERIE,F,14
2007,JILLIAN,NASSAU,F,11
2007,JILLIAN,WESTCHESTER,F,7
2007,JILLIAN,SUFFOLK,F,15
2007,JESUS,SUFFOLK,M,6
2007,JESUS,BRONX,M,42
2007,JESUS,KINGS,M,20
2007,JESUS,WESTCHESTER,M,11
2007,JESUS,NEW YORK,M,13
2007,JESUS,QUEENS,M,27
2007,JESUS,ORANGE,M,5
2007,JESSIE,QUEENS,F,10
2007,JESSICA,ORANGE,F,12
2007,JESSICA,BRONX,F,22
2007,JESSICA,NIAGARA,F,5
2007,JESSICA,RICHMOND,F,20
2007,JESSICA,WESTCHESTER,F,26
2007,JESSICA,KINGS,F,57
2007,JESSICA,SARATOGA,F,5
2007,JESSICA,MONROE,F,17
2007,JESSICA,ULSTER,F,5
2007,JESSICA,ERIE,F,8
2007,JESSICA,ROCKLAND,F,5
2007,JESSICA,QUEENS,F,63
2007,JESSICA,NASSAU,F,50
2007,JESSICA,NEW YORK,F,24
2007,JESSICA,SUFFOLK,F,50
2007,JESSE,KINGS,M,16
2007,JESSE,SARATOGA,M,5
2007,JESSE,WESTCHESTER,M,14
2007,JESSE,NASSAU,M,20
2007,JESSE,SUFFOLK,M,12
2007,JERRY,QUEENS,M,11
2007,JERRY,KINGS,M,21
2007,JERRY,NASSAU,M,6
2007,JEROME,KINGS,M,11
2007,JERMAINE,SUFFOLK,M,5
2007,JEREMY,QUEENS,M,44
2007,JEREMY,KINGS,M,42
2007,JEREMY,BRONX,M,50
2007,JEREMY,ALBANY,M,5
2007,JEREMY,NASSAU,M,15
2007,JEREMY,WESTCHESTER,M,11
2007,JEREMY,NEW YORK,M,24
2007,JEREMY,RICHMOND,M,12
2007,JEREMY,SUFFOLK,M,19
2007,JEREMY,ROCKLAND,M,8
2007,JEREMIAH,QUEENS,M,45
2007,JEREMIAH,KINGS,M,75
2007,JEREMIAH,NASSAU,M,8
2007,JEREMIAH,SUFFOLK,M,14
2007,JEREMIAH,MONROE,M,17
2007,JEREMIAH,NEW YORK,M,21
2007,JEREMIAH,WESTCHESTER,M,10
2007,JEREMIAH,BRONX,M,71
2007,JEREMIAH,JEFFERSON,M,5
2007,JEREMIAH,ERIE,M,14
2007,JEREMIAH,RICHMOND,M,10
2007,JERAMIAH,MONROE,M,5
2007,JENNY,QUEENS,F,19
2007,JENNY,NASSAU,F,5
2007,JENNY,KINGS,F,19
2007,JENNY,NEW YORK,F,16
2007,JENNIFER,ORANGE,F,5
2007,JENNIFER,ROCKLAND,F,8
2007,JENNIFER,NEW YORK,F,17
2007,JENNIFER,KINGS,F,53
2007,JENNIFER,WESTCHESTER,F,16
2007,JENNIFER,QUEENS,F,60
2007,JENNIFER,BRONX,F,22
2007,JENNIFER,SUFFOLK,F,35
2007,JENNIFER,NASSAU,F,20
2007,JENNA,ERIE,F,8
2007,JENNA,KINGS,F,16
2007,JENNA,WESTCHESTER,F,9
2007,JENNA,ULSTER,F,5
2007,JENNA,ONEIDA,F,7
2007,JENNA,WAYNE,F,6
2007,JENNA,QUEENS,F,13
2007,JENNA,NASSAU,F,16
2007,JENNA,RICHMOND,F,14
2007,JENNA,MONROE,F,7
2007,JENNA,SUFFOLK,F,26
2007,JENNA,ONONDAGA,F,9
2007,JEFFREY,NASSAU,M,21
2007,JEFFREY,BRONX,M,16
2007,JEFFREY,ORANGE,M,6
2007,JEFFREY,SUFFOLK,M,12
2007,JEFFREY,NEW YORK,M,14
2007,JEFFREY,QUEENS,M,26
2007,JEFFREY,ROCKLAND,M,7
2007,JEFFREY,KINGS,M,32
2007,JEFFREY,ERIE,M,7
2007,JEFFREY,WESTCHESTER,M,13
2007,JEFFREY,SARATOGA,M,5
2007,JEFFERSON,NASSAU,M,8
2007,JEFFERSON,WESTCHESTER,M,5
2007,JEFFERSON,SUFFOLK,M,5
2007,JEFFERSON,QUEENS,M,10
2007,JEAN,BRONX,M,12
2007,JEAN,QUEENS,M,11
2007,JAZMINE,ERIE,F,6
2007,JAZMIN,QUEENS,F,15
2007,JAZMIN,WESTCHESTER,F,5
2007,JAZMIN,BRONX,F,12
2007,JAZLYN,SUFFOLK,F,7
2007,JAYSON,QUEENS,M,12
2007,JAYSON,KINGS,M,13
2007,JAYSON,WESTCHESTER,M,7
2007,JAYSON,SUFFOLK,M,12
2007,JAYSON,NASSAU,M,5
2007,JAYSON,WAYNE,M,5
2007,JAYSON,ERIE,M,5
2007,JAYLIN,BRONX,F,20
2007,JAYLIN,KINGS,M,10
2007,JAYLENE,BRONX,F,16
2007,JAYLENE,KINGS,F,10
2007,JAYLEN,BRONX,M,10
2007,JAYLEN,NEW YORK,M,15
2007,JAYLEN,SUFFOLK,M,7
2007,JAYLEN,MONROE,M,6
2007,JAYLEN,QUEENS,M,16
2007,JAYLEN,NASSAU,M,5
2007,JAYLEN,KINGS,M,19
2007,JAYLEN,ERIE,M,6
2007,JAYLEEN,BRONX,F,22
2007,JAYLA,BRONX,F,29
2007,JAYLA,SUFFOLK,F,8
2007,JAYLA,MONROE,F,5
2007,JAYLA,ERIE,F,9
2007,JAYLA,NEW YORK,F,10
2007,JAYLA,NASSAU,F,7
2007,JAYLA,QUEENS,F,16
2007,JAYLA,KINGS,F,31
2007,JAYLA,ONONDAGA,F,5
2007,JAYDEN,ONONDAGA,M,25
2007,JAYDEN,JEFFERSON,F,5
2007,JAYDEN,ORANGE,M,19
2007,JAYDEN,KINGS,M,239
2007,JAYDEN,ONEIDA,M,12
2007,JAYDEN,WARREN,M,6
2007,JAYDEN,NIAGARA,M,8
2007,JAYDEN,WASHINGTON,M,6
2007,JAYDEN,CHAUTAUQUA,M,5
2007,JAYDEN,QUEENS,M,168
2007,JAYDEN,DUTCHESS,M,12
2007,JAYDEN,WESTCHESTER,M,46
2007,JAYDEN,JEFFERSON,M,8
2007,JAYDEN,ERIE,M,34
2007,JAYDEN,ROCKLAND,M,14
2007,JAYDEN,ALBANY,M,12
2007,JAYDEN,NASSAU,M,78
2007,JAYDEN,SCHENECTADY,M,5
2007,JAYDEN,RICHMOND,M,31
2007,JAYDEN,SUFFOLK,M,71
2007,JAYDEN,WAYNE,M,5
2007,JAYDEN,ERIE,F,5
2007,JAYDEN,MONTGOMERY,M,6
2007,JAYDEN,SUFFOLK,F,6
2007,JAYDEN,NEW YORK,M,102
2007,JAYDEN,BROOME,M,8
2007,JAYDEN,OSWEGO,M,5
2007,JAYDEN,MONROE,M,37
2007,JAYDEN,BRONX,M,226
2007,JAYDA,BRONX,F,16
2007,JAYDA,KINGS,F,14
2007,JAYDA,SUFFOLK,F,8
2007,JAYDA,NASSAU,F,7
2007,JAY,KINGS,M,12
2007,JAXON,ERIE,M,5
2007,JAVIER,KINGS,M,10
2007,JAVIER,BRONX,M,14
2007,JAVIER,ERIE,M,5
2007,JAVIER,MONROE,M,5
2007,JAVIER,NASSAU,M,8
2007,JAVIER,QUEENS,M,19
2007,JAVIER,WESTCHESTER,M,5
2007,JASPER,NEW YORK,M,20
2007,JASPER,KINGS,M,10
2007,JASON,RICHMOND,M,27
2007,JASON,ONEIDA,M,10
2007,JASON,BRONX,M,65
2007,JASON,RENSSELAER,M,6
2007,JASON,NASSAU,M,69
2007,JASON,MONROE,M,11
2007,JASON,ONONDAGA,M,9
2007,JASON,KINGS,M,125
2007,JASON,SUFFOLK,M,80
2007,JASON,WESTCHESTER,M,40
2007,JASON,ULSTER,M,5
2007,JASON,NEW YORK,M,51
2007,JASON,ERIE,M,13
2007,JASON,ORANGE,M,11
2007,JASON,QUEENS,M,118
2007,JASON,ROCKLAND,M,7
2007,JASON,DUTCHESS,M,9
2007,JASMINE,QUEENS,F,50
2007,JASMINE,ERIE,F,10
2007,JASMINE,ULSTER,F,5
2007,JASMINE,MONROE,F,8
2007,JASMINE,RICHMOND,F,11
2007,JASMINE,SUFFOLK,F,29
2007,JASMINE,BRONX,F,24
2007,JASMINE,WESTCHESTER,F,17
2007,JASMINE,ONONDAGA,F,5
2007,JASMINE,NEW YORK,F,16
2007,JASMINE,NASSAU,F,21
2007,JASMINE,ST LAWRENCE,F,5
2007,JASMINE,KINGS,F,52
2007,JASMIN,NASSAU,F,8
2007,JASMIN,QUEENS,F,18
2007,JASMIN,KINGS,F,25
2007,JASMIN,BRONX,F,10
2007,JASMIN,SUFFOLK,F,16
2007,JASMIN,WESTCHESTER,F,7
2007,JASLENE,KINGS,F,13
2007,JASLENE,BRONX,F,10
2007,JASIAH,SUFFOLK,M,6
2007,JARED,BRONX,M,21
2007,JARED,ORANGE,M,5
2007,JARED,KINGS,M,11
2007,JARED,NASSAU,M,15
2007,JARED,NEW YORK,M,21
2007,JARED,SUFFOLK,M,16
2007,JARED,ONONDAGA,M,5
2007,JARED,WESTCHESTER,M,11
2007,JARED,QUEENS,M,24
2007,JANIYAH,NASSAU,F,5
2007,JANIYAH,KINGS,F,11
2007,JANIYAH,ERIE,F,5
2007,JANIYA,KINGS,F,10
2007,JANICE,QUEENS,F,12
2007,JANICE,KINGS,F,14
2007,JANIAH,KINGS,F,10
2007,JANELLE,KINGS,F,12
2007,JANELLE,SUFFOLK,F,5
2007,JANE,QUEENS,F,11
2007,JANE,WESTCHESTER,F,8
2007,JANE,NEW YORK,F,14
2007,JANE,KINGS,F,13
2007,JAMIE,SUFFOLK,F,13
2007,JAMIE,WESTCHESTER,F,5
2007,JAMIE,NASSAU,F,15
2007,JAMIE,KINGS,F,14
2007,JAMIE,QUEENS,F,11
2007,JAMESON,SUFFOLK,M,6
2007,JAMES,ERIE,M,41
2007,JAMES,TOMPKINS,M,6
2007,JAMES,RICHMOND,M,42
2007,JAMES,SUFFOLK,M,120
2007,JAMES,WESTCHESTER,M,56
2007,JAMES,DUTCHESS,M,12
2007,JAMES,ULSTER,M,7
2007,JAMES,NEW YORK,M,80
2007,JAMES,MONROE,M,35
2007,JAMES,WARREN,M,5
2007,JAMES,CHEMUNG,M,7
2007,JAMES,WAYNE,M,8
2007,JAMES,MADISON,M,6
2007,JAMES,NIAGARA,M,12
2007,JAMES,JEFFERSON,M,5
2007,JAMES,CHAUTAUQUA,M,6
2007,JAMES,ROCKLAND,M,15
2007,JAMES,CAYUGA,M,5
2007,JAMES,ONEIDA,M,10
2007,JAMES,RENSSELAER,M,9
2007,JAMES,ONONDAGA,M,20
2007,JAMES,BROOME,M,8
2007,JAMES,QUEENS,M,78
2007,JAMES,ONTARIO,M,8
2007,JAMES,ST LAWRENCE,M,6
2007,JAMES,ORANGE,M,20
2007,JAMES,KINGS,M,73
2007,JAMES,SCHENECTADY,M,11
2007,JAMES,OSWEGO,M,7
2007,JAMES,BRONX,M,40
2007,JAMES,PUTNAM,M,7
2007,JAMES,NASSAU,M,111
2007,JAMES,SULLIVAN,M,8
2007,JAMES,ALBANY,M,10
2007,JAMAL,KINGS,M,11
2007,JALEN,KINGS,M,12
2007,JALEN,QUEENS,M,10
2007,JALEN,BRONX,M,12
2007,JAKE,KINGS,M,15
2007,JAKE,ORANGE,M,11
2007,JAKE,ERIE,M,11
2007,JAKE,WESTCHESTER,M,39
2007,JAKE,PUTNAM,M,9
2007,JAKE,QUEENS,M,17
2007,JAKE,DUTCHESS,M,10
2007,JAKE,NASSAU,M,66
2007,JAKE,BRONX,M,10
2007,JAKE,NEW YORK,M,30
2007,JAKE,RICHMOND,M,15
2007,JAKE,ROCKLAND,M,13
2007,JAKE,MONROE,M,5
2007,JAKE,SUFFOLK,M,99
2007,JAIME,NASSAU,F,7
2007,JAIDEN,WESTCHESTER,M,6
2007,JAIDEN,BRONX,M,22
2007,JAIDEN,NEW YORK,M,14
2007,JAIDEN,KINGS,M,28
2007,JAIDEN,NASSAU,M,11
2007,JAIDEN,SUFFOLK,M,12
2007,JAIDEN,QUEENS,M,25
2007,JAIDA,SUFFOLK,F,8
2007,JAELYNN,SUFFOLK,F,5
2007,JAELYN,SUFFOLK,F,6
2007,JADYN,ONONDAGA,F,5
2007,JADYN,SUFFOLK,F,6
2007,JADON,ERIE,M,5
2007,JADEN,KINGS,M,97
2007,JADEN,JEFFERSON,M,5
2007,JADEN,NEW YORK,M,38
2007,JADEN,ONONDAGA,M,6
2007,JADEN,ERIE,M,9
2007,JADEN,QUEENS,M,59
2007,JADEN,MONROE,M,19
2007,JADEN,WESTCHESTER,M,21
2007,JADEN,BRONX,M,60
2007,JADEN,NASSAU,M,19
2007,JADEN,ALBANY,M,6
2007,JADEN,SUFFOLK,M,23
2007,JADEN,ORANGE,M,5
2007,JADEN,DUTCHESS,M,5
2007,JADE,KINGS,F,30
2007,JADE,ONONDAGA,F,6
2007,JADE,BRONX,F,24
2007,JADE,SUFFOLK,F,10
2007,JADE,WESTCHESTER,F,5
2007,JADE,NASSAU,F,11
2007,JADE,MONROE,F,5
2007,JADE,QUEENS,F,22
2007,JADE,ERIE,F,5
2007,JADE,NEW YORK,F,16
2007,JADA,ONONDAGA,F,9
2007,JADA,BRONX,F,44
2007,JADA,ERIE,F,7
2007,JADA,SUFFOLK,F,10
2007,JADA,NEW YORK,F,13
2007,JADA,NASSAU,F,12
2007,JADA,QUEENS,F,32
2007,JADA,ORANGE,F,5
2007,JADA,MONROE,F,6
2007,JADA,KINGS,F,61
2007,JACQUELYN,SUFFOLK,F,6
2007,JACQUELINE,SUFFOLK,F,13
2007,JACQUELINE,KINGS,F,27
2007,JACQUELINE,QUEENS,F,23
2007,JACQUELINE,ORANGE,F,5
2007,JACQUELINE,NASSAU,F,15
2007,JACQUELINE,BRONX,F,11
2007,JACQUELINE,WESTCHESTER,F,10
2007,JACOB,ROCKLAND,M,24
2007,JACOB,KINGS,M,145
2007,JACOB,PUTNAM,M,5
2007,JACOB,CAYUGA,M,7
2007,JACOB,MONTGOMERY,M,6
2007,JACOB,WAYNE,M,10
2007,JACOB,HERKIMER,M,6
2007,JACOB,ONTARIO,M,10
2007,JACOB,WASHINGTON,M,10
2007,JACOB,JEFFERSON,M,11
2007,JACOB,QUEENS,M,79
2007,JACOB,SULLIVAN,M,5
2007,JACOB,ULSTER,M,5
2007,JACOB,CHAUTAUQUA,M,7
2007,JACOB,MONROE,M,57
2007,JACOB,MADISON,M,10
2007,JACOB,SUFFOLK,M,69
2007,JACOB,GREENE,M,5
2007,JACOB,TOMPKINS,M,5
2007,JACOB,CHENANGO,M,6
2007,JACOB,DUTCHESS,M,19
2007,JACOB,SCHENECTADY,M,6
2007,JACOB,SARATOGA,M,22
2007,JACOB,OSWEGO,M,13
2007,JACOB,NIAGARA,M,15
2007,JACOB,FRANKLIN,M,6
2007,JACOB,ESSEX,M,5
2007,JACOB,BRONX,M,75
2007,JACOB,SCHOHARIE,M,5
2007,JACOB,ONEIDA,M,19
2007,JACOB,TIOGA,M,6
2007,JACOB,RICHMOND,M,19
2007,JACOB,BROOME,M,22
2007,JACOB,WESTCHESTER,M,32
2007,JACOB,WARREN,M,5
2007,JACOB,SENECA,M,6
2007,JACOB,ORANGE,M,31
2007,JACOB,ALBANY,M,23
2007,JACOB,ONONDAGA,M,43
2007,JACOB,ERIE,M,74
2007,JACOB,ST LAWRENCE,M,7
2007,JACOB,RENSSELAER,M,16
2007,JACOB,NEW YORK,M,80
2007,JACOB,NASSAU,M,65
2007,JACOB,STEUBEN,M,7
2007,JACLYN,SUFFOLK,F,6
2007,JACLYN,NASSAU,F,5
2007,JACKY,KINGS,M,13
2007,JACKSON,LIVINGSTON,M,5
2007,JACKSON,MONROE,M,32
2007,JACKSON,CHAUTAUQUA,M,7
2007,JACKSON,ALBANY,M,11
2007,JACKSON,ONTARIO,M,8
2007,JACKSON,NIAGARA,M,8
2007,JACKSON,ERIE,M,23
2007,JACKSON,KINGS,M,15
2007,JACKSON,NEW YORK,M,40
2007,JACKSON,SUFFOLK,M,24
2007,JACKSON,QUEENS,M,14
2007,JACKSON,CATTARAUGUS,M,5
2007,JACKSON,SARATOGA,M,5
2007,JACKSON,ORANGE,M,14
2007,JACKSON,ONONDAGA,M,17
2007,JACKSON,NASSAU,M,21
2007,JACKSON,WESTCHESTER,M,15
2007,JACKSON,ULSTER,M,7
2007,JACKLYN,NASSAU,F,5
2007,JACK,ROCKLAND,M,18
2007,JACK,ONONDAGA,M,27
2007,JACK,SCHENECTADY,M,9
2007,JACK,RENSSELAER,M,9
2007,JACK,MADISON,M,5
2007,JACK,SUFFOLK,M,85
2007,JACK,PUTNAM,M,9
2007,JACK,JEFFERSON,M,5
2007,JACK,WAYNE,M,6
2007,JACK,BRONX,M,13
2007,JACK,ONTARIO,M,9
2007,JACK,NEW YORK,M,91
2007,JACK,NIAGARA,M,8
2007,JACK,ALBANY,M,19
2007,JACK,CAYUGA,M,9
2007,JACK,RICHMOND,M,23
2007,JACK,ST LAWRENCE,M,5
2007,JACK,QUEENS,M,42
2007,JACK,BROOME,M,8
2007,JACK,ERIE,M,42
2007,JACK,DUTCHESS,M,19
2007,JACK,KINGS,M,52
2007,JACK,ONEIDA,M,13
2007,JACK,SARATOGA,M,28
2007,JACK,ORANGE,M,6
2007,JACK,WESTCHESTER,M,71
2007,JACK,NASSAU,M,72
2007,JACK,ULSTER,M,8
2007,JACK,OSWEGO,M,6
2007,JACK,MONROE,M,39
2007,IZABELLA,WESTCHESTER,F,8
2007,IZABELLA,QUEENS,F,10
2007,IVY,QUEENS,F,10
2007,IVY,KINGS,F,19
2007,IVAN,NASSAU,M,6
2007,IVAN,SUFFOLK,M,7
2007,IVAN,KINGS,M,52
2007,IVAN,BRONX,M,26
2007,IVAN,QUEENS,M,30
2007,IVAN,NEW YORK,M,25
2007,IVAN,WESTCHESTER,M,7
2007,ISSAC,KINGS,M,13
2007,ISRAEL,BRONX,M,11
2007,ISRAEL,KINGS,M,32
2007,ISRAEL,QUEENS,M,11
2007,ISRAEL,ORANGE,M,5
2007,ISIAH,KINGS,M,19
2007,ISIAH,BRONX,M,12
2007,ISAIAS,NASSAU,M,5
2007,ISAIAH,QUEENS,M,39
2007,ISAIAH,ERIE,M,22
2007,ISAIAH,NEW YORK,M,25
2007,ISAIAH,JEFFERSON,M,7
2007,ISAIAH,WESTCHESTER,M,9
2007,ISAIAH,SUFFOLK,M,18
2007,ISAIAH,MONROE,M,17
2007,ISAIAH,ORANGE,M,11
2007,ISAIAH,NASSAU,M,19
2007,ISAIAH,ROCKLAND,M,6
2007,ISAIAH,SULLIVAN,M,6
2007,ISAIAH,ONONDAGA,M,9
2007,ISAIAH,SCHENECTADY,M,7
2007,ISAIAH,KINGS,M,86
2007,ISAIAH,BRONX,M,48
2007,ISAIAH,ALBANY,M,8
2007,ISAIAH,OSWEGO,M,5
2007,ISAIAH,DUTCHESS,M,5
2007,ISAIAH,BROOME,M,9
2007,ISABELLE,WESTCHESTER,F,5
2007,ISABELLE,SARATOGA,F,5
2007,ISABELLE,NASSAU,F,15
2007,ISABELLE,KINGS,F,19
2007,ISABELLE,SUFFOLK,F,17
2007,ISABELLE,ONONDAGA,F,5
2007,ISABELLE,SCHENECTADY,F,7
2007,ISABELLE,QUEENS,F,17
2007,ISABELLE,NEW YORK,F,21
2007,ISABELLE,MONROE,F,11
2007,ISABELLE,NIAGARA,F,5
2007,ISABELLE,ALBANY,F,7
2007,ISABELLE,ERIE,F,10
2007,ISABELLE,ROCKLAND,F,7
2007,ISABELLA,WESTCHESTER,F,92
2007,ISABELLA,WAYNE,F,9
2007,ISABELLA,ORANGE,F,42
2007,ISABELLA,JEFFERSON,F,6
2007,ISABELLA,WASHINGTON,F,6
2007,ISABELLA,ONTARIO,F,7
2007,ISABELLA,SUFFOLK,F,150
2007,ISABELLA,KINGS,F,96
2007,ISABELLA,ALBANY,F,24
2007,ISABELLA,CHENANGO,F,5
2007,ISABELLA,HERKIMER,F,8
2007,ISABELLA,RENSSELAER,F,15
2007,ISABELLA,NEW YORK,F,91
2007,ISABELLA,DUTCHESS,F,32
2007,ISABELLA,FULTON,F,7
2007,ISABELLA,OSWEGO,F,7
2007,ISABELLA,RICHMOND,F,51
2007,ISABELLA,NIAGARA,F,20
2007,ISABELLA,PUTNAM,F,10
2007,ISABELLA,SCHENECTADY,F,9
2007,ISABELLA,CAYUGA,F,9
2007,ISABELLA,BRONX,F,87
